#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
121 PULL 1 D 4 NONE 2.49159 13.023 13.023 -33.517 -33.517 -63.7337 46.9884
122 PULL 1 A 0 NONE 2.8631 13.0058 13.0058 -33.4089 -33.4089 -62.5575 48.6212
122 PULL 1 A 1 NONE 2.79995 12.9851 12.9851 -33.5752 -33.5752 -62.9089 47.4788
122 PULL 1 A 2 NONE 2.98623 12.9198 12.9198 -33.3747 -33.3747 -62.3676 45.471
122 PULL 1 A 3 NONE 2.92001 12.9685 12.9685 -33.3543 -33.3543 -62.4928 44.9134
122 PULL 1 A 4 NONE 2.9357 13.0226 13.0226 -33.5208 -33.5208 -62.6071 44.9737
123 PULL 1 C 0 NONE 3.06629 13.0952 13.0952 -33.4183 -33.4183 -62.5133 42.4884
123 PULL 1 C 1 NONE 3.05719 13.0466 13.0466 -33.5797 -33.5797 -63.8079 43.4787
123 PULL 1 C 2 NONE 3.15539 13.0722 13.0722 -33.5803 -33.5803 -64.425 43.3079
123 PULL 1 C 3 NONE 3.12998 13.125 13.125 -33.5522 -33.5522 -62.7711 43.7971
123 PULL 1 C 4 NONE 3.02831 13.1583 13.1583 -33.5783 -33.5783 -63.4156 43.4681
124 PULL 1 B 0 NONE 2.68788 13.0414 13.0414 -33.2089 -33.2089 -63.7098 40.9627
124 PULL 1 B 1 NONE 2.80722 12.9313 12.9313 -33.2826 -33.2826 -62.5629 42.5933
124 PULL 1 B 2 NONE 2.7319 13.0084 13.0084 -33.3622 -33.3622 -63.3717 42.2642
124 PULL 1 B 3 NONE 2.9692 12.9704 12.9704 -33.4597 -33.4597 -63.5513 41.8342
124 PULL 1 B 4 NONE 3.06004 12.9433 12.9433 -33.3694 -33.3694 -62.815 41.7307
125 PULL 1 B 0 NONE 2.70557 12.989 12.989 -32.8649 -32.8649 -62.5684 55.4737
125 PULL 1 B 1 NONE 2.59314 12.958 12.958 -32.838 -32.838 -63.5212 55.5354
125 PULL 1 B 2 NONE 2.64555 12.959 12.959 -33.0073 -33.0073 -63.0781 55.0586
125 PULL 1 B 3 NONE 2.53841 12.9983 12.9983 -33.2864 -33.2864 -64.1188 55.2949
125 PULL 1 B 4 NONE 2.55519 13.0611 13.0611 -33.4019 -33.4019 -62.9258 56.2741
126 PULL 1 B 0 NONE 2.73479 13.0344 13.0344 -33.4587 -33.4587 -61.326 48.3727
126 PULL 1 B 1 NONE 2.79489 13.0391 13.0391 -33.6116 -33.6116 -60.755 49.6512
126 PULL 1 B 2 NONE 2.73982 12.9952 12.9952 -33.3884 -33.3884 -62.5615 50.1612
126 PULL 1 B 3 NONE 2.64778 13.0103 13.0103 -33.1491 -33.1491 -62.735 51.6089
126 PULL 1 B 4 NONE 2.57513 13.0564 13.0564 -32.9981 -32.9981 -64.2696 51.5034
127 PULL 1 D 0 NONE 2.8332 12.9089 12.9089 -32.6259 -32.6259 -64.3326 46.2559
127 PULL 1 D 1 NONE 2.80754 13.0076 13.0076 -32.5909 -32.5909 -65.0051 46.7837
127 PULL 1 D 2 NONE 2.77863 12.9712 12.9712 -32.5223 -32.5223 -64.5233 47.9155
127 PULL 1 D 3 NONE 2.62393 12.986 12.986 -32.5816 -32.5816 -64.4053 48.9743
127 PULL 1 D 4 NONE 2.57015 12.9561 12.9561 -32.7514 -32.7514 -64.5925 48.5151
128 PULL 1 B 0 NONE 3.21265 12.8117 12.8117 -32.0367 -32.0367 -61.1239 61.9363
128 PULL 1 B 1 NONE 3.26719 12.8481 12.8481 -31.9482 -31.9482 -61.8308 60.8736
128 PULL 1 B 2 NONE 3.31702 12.8825 12.8825 -31.8168 -31.8168 -61.5925 61.1574
128 PULL 1 B 3 NONE 3.22545 12.8679 12.8679 -31.9327 -31.9327 -61.3629 60.5599
128 PULL 1 B 4 NONE 3.15009 12.9298 12.9298 -31.8127 -31.8127 -61.9531 59.1104
129 PULL 1 D 0 NONE 3.32829 12.9141 12.9141 -32.157 -32.157 -61.5234 54.3486
129 PULL 1 D 1 NONE 3.37005 12.8218 12.8218 -32.1015 -32.1015 -61.9086 52.8398
129 PULL 1 D 2 NONE 3.33856 12.8158 12.8158 -32.0208 -32.0208 -61.9768 53.5285
129 PULL 1 D 3 NONE 3.32829 12.8554 12.8554 -32.0467 -32.0467 -62.8209 52.7694
129 PULL 1 D 4 NONE 3.33594 12.9693 12.9693 -31.8646 -31.8646 -62.3667 51.7177
130 PULL 1 A 0 NONE 2.95914 13.0558 13.0558 -32.0203 -32.0203 -65.3747 66.1524
130 PULL 1 A 1 NONE 2.95957 13.1433 13.1433 -32.0648 -32.0648 -66.2092 65.4886
130 PULL 1 A 2 NONE 2.92874 13.0464 13.0464 -31.9883 -31.9883 -65.1966 65.1431
130 PULL 1 A 3 NONE 2.96521 13.0953 13.0953 -31.9927 -31.9927 -63.5212 66.2193
130 PULL 1 A 4 NONE 2.99414 12.9592 12.9592 -32.2316 -32.2316 -63.6641 66.5156
131 PULL 1 D 0 NONE 2.97548 12.9485 12.9485 -31.8896 -31.8896 -64.5874 69.4314
131 PULL 1 D 1 NONE 3.00256 12.8649 12.8649 -31.9358 -31.9358 -63.7179 69.0733
131 PULL 1 D 2 NONE 3.00944 12.9679 12.9679 -31.8478 -31.8478 -64.457 69.4218
131 PULL 1 D 3 NONE 3.02415 12.9615 12.9615 -31.8601 -31.8601 -64.1513 69.7507
131 PULL 1 D 4 NONE 3.19282 12.91 12.91 -31.8608 -31.8608 -63.7841 71.2772
132 PULL 1 C 0 NONE 3.27016 13.0221 13.0221 -32.3179 -32.3179 -64.9385 68.627
132 PULL 1 C 1 NONE 3.11956 13.0689 13.0689 -32.0534 -32.0534 -64.7145 67.3533
132 PULL 1 C 2 NONE 3.04601 12.9785 12.9785 -32.1456 -32.1456 -64.2993 66.2921
132 PULL 1 C 3 NONE 3.01843 12.9171 12.9171 -31.8375 -31.8375 -64.4925 66.0316
132 PULL 1 C 4 NONE 3.04541 12.8631 12.8631 -32.0725 -32.0725 -64.2753 66.1556
133 PULL 1 F 0 NONE 2.92446 12.9496 12.9496 -32.3023 -32.3023 -64.2539 53.8038
133 PULL 1 F 1 NONE 2.9875 12.8848 12.8848 -32.2953 -32.2953 -64.3069 53.3936
133 PULL 1 F 2 NONE 2.80248 12.9762 12.9762 -32.3723 -32.3723 -64.788 53.6691
133 PULL 1 F 3 NONE 2.92328 12.9273 12.9273 -32.4481 -32.4481 -64.6592 54.8126
133 PULL 1 F 4 NONE 2.88197 12.9924 12.9924 -32.4355 -32.4355 -64.4168 58.2111
134 PULL 1 C 0 NONE 3.03359 12.9947 12.9947 -32.8769 -32.8769 -64.5982 61.7231
134 PULL 1 C 1 NONE 3.01907 12.9196 12.9196 -32.7896 -32.7896 -64.95 61.4504
134 PULL 1 C 2 NONE 2.91601 12.9337 12.9337 -32.7458 -32.7458 -64.561 63.7519
134 PULL 1 C 3 NONE 3.02067 12.9615 12.9615 -32.8167 -32.8167 -64.9751 64.4831
134 PULL 1 C 4 NONE 3.13762 12.9669 12.9669 -32.7352 -32.7352 -64.5303 64.4285
135 PULL 1 C 0 NONE 3.20531 12.9009 12.9009 -32.2314 -32.2314 -64.3107 60.9881
135 PULL 1 C 1 NONE 3.26091 12.874 12.874 -32.2969 -32.2969 -64.1048 61.4146
135 PULL 1 C 2 NONE 3.20173 12.9377 12.9377 -32.4497 -32.4497 -64.6135 61.2205
135 PULL 1 C 3 NONE 3.20525 13.1069 13.1069 -32.655 -32.655 -64.436 62.0467
135 PULL 1 C 4 NONE 3.258 12.9437 12.9437 -32.6373 -32.6373 -64.2557 61.9678
136 PULL 1 E 0 NONE 3.02624 12.9611 12.9611 -32.3944 -32.3944 -65.1494 70.2233
136 PULL 1 E 1 NONE 3.01748 12.9366 12.9366 -32.4824 -32.4824 -64.3871 70.7011
136 PULL 1 E 2 NONE 3.0473 12.8913 12.8913 -32.3915 -32.3915 -64.2077 71.5547
136 PULL 1 E 3 NONE 3.15608 12.8873 12.8873 -32.4111 -32.4111 -64.1521 72.2179
136 PULL 1 E 4 NONE 2.956 12.9059 12.9059 -32.3628 -32.3628 -64.3043 72.7896
137 PULL 1 D 0 NONE 3.03198 12.9823 12.9823 -33.2221 -33.2221 -64.5298 76.3576
137 PULL 1 D 1 NONE 3.24067 12.9209 12.9209 -33.2702 -33.2702 -63.8442 76.892
137 PULL 1 D 2 NONE 3.12025 12.9639 12.9639 -33.0352 -33.0352 -64.2919 77.4245
137 PULL 1 D 3 NONE 3.04098 12.9334 12.9334 -33.2152 -33.2152 -64.2051 77.4603
137 PULL 1 D 4 NONE 3.03208 12.9564 12.9564 -33.329 -33.329 -64.3448 78.4336
138 PULL 1 C 0 NONE 2.92878 12.8669 12.8669 -32.9463 -32.9463 -65.1589 77.7571
138 PULL 1 C 1 NONE 2.87591 12.9844 12.9844 -33.0335 -33.0335 -64.7982 77.6942
138 PULL 1 C 2 NONE 2.8992 12.8916 12.8916 -32.9177 -32.9177 -64.7645 77.8576
138 PULL 1 C 3 NONE 2.90068 12.9626 12.9626 -33.228 -33.228 -64.8277 76.3683
138 PULL 1 C 4 NONE 2.92474 12.9001 12.9001 -33.1508 -33.1508 -64.5151 75.0647
139 PULL 1 F 0 NONE 2.97241 12.8974 12.8974 -33.4188 -33.4188 -64.3037 68.6942
139 PULL 1 F 1 NONE 2.98352 12.8932 12.8932 -33.4244 -33.4244 -63.8961 70.152
139 PULL 1 F 2 NONE 2.88586 12.9304 12.9304 -33.3097 -33.3097 -64.0486 70.2089
139 PULL 1 F 3 NONE 2.93136 12.9726 12.9726 -33.3636 -33.3636 -64.5698 70.2525
139 PULL 1 F 4 NONE 2.9723 12.9864 12.9864 -33.4159 -33.4159 -64.8792 70.511
140 PULL 1 D 0 NONE 3.08141 13.0053 13.0053 -32.5195 -32.5195 -63.9317 80.4751
140 PULL 1 D 1 NONE 3.12693 12.9205 12.9205 -32.3687 -32.3687 -63.4457 80.4343
140 PULL 1 D 2 NONE 3.01458 12.8915 12.8915 -32.548 -32.548 -62.2267 78.0586
140 PULL 1 D 3 NONE 3.07419 12.8925 12.8925 -32.6037 -32.6037 -61.9597 78.1255
140 PULL 1 D 4 NONE 3.24148 12.9649 12.9649 -32.5668 -32.5668 -61.4273 77.6703
141 PULL 1 C 0 NONE 3.13564 12.8755 12.8755 -32.7086 -32.7086 -64.8294 76.3571
141 PULL 1 C 1 NONE 3.09633 13.06 13.06 -32.8038 -32.8038 -64.5474 75.8637
141 PULL 1 C 2 NONE 3.1189 12.9279 12.9279 -32.814 -32.814 -64.0324 77.4524
141 PULL 1 C 3 NONE 3.13908 12.9485 12.9485 -32.7438 -32.7438 -64.845 78.0812
141 PULL 1 C 4 NONE 3.01001 12.8785 12.8785 -32.6509 -32.6509 -64.454 77.5166
142 PULL 1 E 0 NONE 3.10751 12.8891 12.8891 -33.1458 -33.1458 -64.5281 76.0357
142 PULL 1 E 1 NONE 2.99233 12.8669 12.8669 -33.1752 -33.1752 -64.3468 75.694
142 PULL 1 E 2 NONE 3.13918 12.8438 12.8438 -33.3199 -33.3199 -64.352 76.7858
142 PULL 1 E 3 NONE 3.19408 12.806 12.806 -33.3397 -33.3397 -63.6664 74.7733
142 PULL 1 E 4 NONE 3.05418 12.8877 12.8877 -33.4447 -33.4447 -63.9067 74.5235
143 PULL 1 D 0 NONE 3.04539 12.9789 12.9789 -33.61 -33.61 -63.8137 66.6185
143 PULL 1 D 1 NONE 3.07294 12.9991 12.9991 -33.5355 -33.5355 -63.7281 66.0289
143 PULL 1 D 2 NONE 3.04467 12.9499 12.9499 -33.429 -33.429 -63.8494 64.4298
143 PULL 1 D 3 NONE 3.14691 13.0621 13.0621 -33.464 -33.464 -64.2891 62.8739
143 PULL 1 D 4 NONE 3.12574 13.0004 13.0004 -33.5441 -33.5441 -63.6698 64.2329
144 PULL 1 B 0 NONE 3.21964 12.9261 12.9261 -32.9931 -32.9931 -64.4824 72.8324
144 PULL 1 B 1 NONE 3.17159 12.9034 12.9034 -32.7426 -32.7426 -63.8381 72.2369
144 PULL 1 B 2 NONE 3.3438 12.9651 12.9651 -32.8294 -32.8294 -64.2398 71.3721
144 PULL 1 B 3 NONE 3.42632 12.8827 12.8827 -32.6172 -32.6172 -63.6982 72.3141
144 PULL 1 B 4 NONE 3.3415 12.9619 12.9619 -32.4766 -32.4766 -64.2323 74.2983
145 PULL 1 D 0 NONE 2.8607 12.9737 12.9737 -33.6509 -33.6509 -64.9483 75.4006
145 PULL 1 D 1 NONE 2.84484 12.9929 12.9929 -33.6545 -33.6545 -64.4776 77.519
145 PULL 1 D 2 NONE 2.86027 13.0424 13.0424 -33.5897 -33.5897 -65.0295 78.5711
145 PULL 1 D 3 NONE 2.82543 13.04 13.04 -33.7761 -33.7761 -65.1857 78.1981
145 PULL 1 D 4 NONE 2.88575 12.9609 12.9609 -33.798 -33.798 -64.3207 77.883
146 PULL 1 E 0 NONE 3.00797 13.1058 13.1058 -33.2343 -33.2343 -65.02 86.5045
146 PULL 1 E 1 NONE 3.03932 13.0389 13.0389 -33.4946 -33.4946 -64.3318 85.8129
146 PULL 1 E 2 NONE 3.08353 13.0228 13.0228 -33.6797 -33.6797 -64.408 86.1528
146 PULL 1 E 3 NONE 2.94295 13.0976 13.0976 -33.6607 -33.6607 -64.5628 87.0425
146 PULL 1 E 4 NONE 3.22873 13.2232 13.2232 -33.7634 -33.7634 -64.622 86.7424
147 PULL 1 F 0 NONE 2.95548 12.9867 12.9867 -33.4414 -33.4414 -63.9156 81.0574
147 PULL 1 F 1 NONE 2.98038 12.9767 12.9767 -33.4363 -33.4363 -63.6954 81.5251
147 PULL 1 F 2 NONE 3.08547 13.0522 13.0522 -33.3391 -33.3391 -63.7636 81.4135
147 PULL 1 F 3 NONE 3.03159 12.9642 12.9642 -33.3725 -33.3725 -63.9545 81.6688
147 PULL 1 F 4 NONE 3.06119 13.0305 13.0305 -33.3424 -33.3424 -64.2036 81.4025
148 PULL 1 B 0 NONE 3.1087 12.9344 12.9344 -33.6428 -33.6428 -63.8658 74.05
148 PULL 1 B 1 NONE 3.10514 12.9551 12.9551 -33.5481 -33.5481 -64.0025 73.7574
148 PULL 1 B 2 NONE 3.10338 12.9783 12.9783 -33.6314 -33.6314 -64.5373 72.4871
148 PULL 1 B 3 NONE 3.04274 13.1209 13.1209 -33.661 -33.661 -63.9142 71.8641
148 PULL 1 B 4 NONE 3.02848 13.0295 13.0295 -33.5822 -33.5822 -64.3683 70.5519
149 PULL 1 B 0 NONE 2.95857 12.987 12.987 -32.6601 -32.6601 -64.8964 70.3164
149 PULL 1 B 1 NONE 2.92909 12.9806 12.9806 -32.5675 -32.5675 -65.0003 70.6034
149 PULL 1 B 2 NONE 2.99768 12.9555 12.9555 -32.6796 -32.6796 -65.5338 71.9425
149 PULL 1 B 3 NONE 2.99491 12.8055 12.8055 -32.6984 -32.6984 -65.0658 72.4908
149 PULL 1 B 4 NONE 3.01521 12.8987 12.8987 -32.6404 -32.6404 -65.0263 73.9707
150 PULL 1 A 0 NONE 2.98178 12.9604 12.9604 -33.3058 -33.3058 -64.776 76.9448
150 PULL 1 A 1 NONE 2.93174 12.8465 12.8465 -33.3215 -33.3215 -64.392 76.2277
150 PULL 1 A 2 NONE 3.13216 12.9279 12.9279 -33.2556 -33.2556 -64.3897 77.1727
150 PULL 1 A 3 NONE 2.96132 12.8835 12.8835 -33.4557 -33.4557 -64.4614 77.5386
150 PULL 1 A 4 NONE 3.04153 12.9649 12.9649 -33.2045 -33.2045 -64.9885 78.0704
151 PULL 1 B 0 NONE 2.95564 12.9961 12.9961 -33.1821 -33.1821 -65.3572 73.8899
151 PULL 1 B 1 NONE 2.93431 13.0573 13.0573 -33.1598 -33.1598 -64.8435 73.8131
151 PULL 1 B 2 NONE 3.0207 13.1338 13.1338 -33.094 -33.094 -65.2092 73.7094
151 PULL 1 B 3 NONE 2.89893 13.0447 13.0447 -33.1981 -33.1981 -64.5468 75.014
151 PULL 1 B 4 NONE 2.82753 13.0699 13.0699 -33.3863 -33.3863 -64.3694 73.7182
152 PULL 1 B 0 NONE 3.10523 13.0005 13.0005 -32.8332 -32.8332 -63.7013 68.429
152 PULL 1 B 1 NONE 2.99828 12.9443 12.9443 -33.1658 -33.1658 -63.7901 69.219
152 PULL 1 B 2 NONE 3.01411 12.9259 12.9259 -32.9921 -32.9921 -64.4226 68.2411
152 PULL 1 B 3 NONE 2.98074 13.019 13.019 -32.9195 -32.9195 -64.2212 68.4381
152 PULL 1 B 4 NONE 2.93065 12.9933 12.9933 -32.8308 -32.8308 -64.0653 68.287
153 PULL 1 D 0 NONE 3.1556 12.9187 12.9187 -31.9731 -31.9731 -63.2085 67.8536
153 PULL 1 D 1 NONE 3.24444 12.8235 12.8235 -31.8308 -31.8308 -63.4688 66.6192
153 PULL 1 D 2 NONE 3.24694 12.8934 12.8934 -31.9104 -31.9104 -63.7729 65.9814
153 PULL 1 D 3 NONE 3.10733 12.8761 12.8761 -31.968 -31.968 -63.6253 66.0756
153 PULL 1 D 4 NONE 3.17668 12.8631 12.8631 -31.8596 -31.8596 -63.679 67.1276
154 PULL 1 B 0 NONE 3.13157 13.0134 13.0134 -31.9269 -31.9269 -65.3335 69.0918
154 PULL 1 B 1 NONE 3.0385 13.0538 13.0538 -32.014 -32.014 -65.5456 69.2038
154 PULL 1 B 2 NONE 3.01767 13.0377 13.0377 -31.9547 -31.9547 -65.3812 69.9541
154 PULL 1 B 3 NONE 2.99331 12.9816 12.9816 -32.0946 -32.0946 -65.431 71.1097
154 PULL 1 B 4 NONE 3.02533 13.013 13.013 -32.0435 -32.0435 -64.8345 70.048
155 PULL 1 D 0 NONE 2.96712 12.9154 12.9154 -31.9241 -31.9241 -63.9483 71.7729
155 PULL 1 D 1 NONE 3.02279 12.9886 12.9886 -31.9151 -31.9151 -64.2615 71.8554
155 PULL 1 D 2 NONE 2.93428 13.0699 13.0699 -31.9246 -31.9246 -64.5783 71.9336
155 PULL 1 D 3 NONE 2.84942 12.9294 12.9294 -32.0977 -32.0977 -64.5795 71.2598
155 PULL 1 D 4 NONE 2.88229 12.8841 12.8841 -32.0235 -32.0235 -63.9121 70.3422
156 PULL 1 D 0 NONE 3.02914 12.9563 12.9563 -31.149 -31.149 -64.3268 76.0815
156 PULL 1 D 1 NONE 3.08275 12.9053 12.9053 -31.2305 -31.2305 -64.6902 75.2494
156 PULL 1 D 2 NONE 3.05312 12.8842 12.8842 -31.4184 -31.4184 -64.5688 75.2998
156 PULL 1 D 3 NONE 2.96908 12.8909 12.8909 -31.6268 -31.6268 -64.8043 76.0068
156 PULL 1 D 4 NONE 3.08591 12.9806 12.9806 -31.671 -31.671 -64.3803 75.8041
157 PULL 1 C 0 NONE 3.00566 12.9036 12.9036 -31.6141 -31.6141 -64.4958 73.3621
157 PULL 1 C 1 NONE 3.0518 12.9933 12.9933 -31.723 -31.723 -64.6348 73.3319
157 PULL 1 C 2 NONE 3.03039 12.9736 12.9736 -31.7807 -31.7807 -64.4358 72.37
157 PULL 1 C 3 NONE 3.01948 13.0063 13.0063 -31.7689 -31.7689 -65.1168 72.5551
157 PULL 1 C 4 NONE 3.01452 12.9565 12.9565 -32.0881 -32.0881 -64.466 71.8739
158 PULL 1 B 0 NONE 3.26208 12.8846 12.8846 -32.1433 -32.1433 -63.0294 82.0732
158 PULL 1 B 1 NONE 3.12994 13.0506 13.0506 -32.072 -32.072 -63.8216 81.6435
158 PULL 1 B 2 NONE 3.18019 12.9585 12.9585 -32.1869 -32.1869 -63.1235 79.8723
158 PULL 1 B 3 NONE 3.33178 12.8158 12.8158 -32.1478 -32.1478 -62.0242 79.9911
158 PULL 1 B 4 NONE 3.34214 12.8427 12.8427 -32.134 -32.134 -61.8597 80.2608
159 PULL 1 C 0 NONE 3.47097 12.8498 12.8498 -31.5747 -31.5747 -60.6548 87.5993
159 PULL 1 C 1 NONE 3.40247 12.9334 12.9334 -31.4207 -31.4207 -62.5176 88.1052
159 PULL 1 C 2 NONE 3.34937 12.8843 12.8843 -31.4886 -31.4886 -62.5483 88.4953
159 PULL 1 C 3 NONE 3.25977 12.9286 12.9286 -31.7189 -31.7189 -62.6053 89.319
159 PULL 1 C 4 NONE 3.27262 12.8673 12.8673 -31.6402 -31.6402 -63.1927 88.497
160 PULL 1 A 0 NONE 3.08059 12.9602 12.9602 -31.8251 -31.8251 -63.8206 78.5506
160 PULL 1 A 1 NONE 3.10641 13.0864 13.0864 -31.9369 -31.9369 -64.7808 76.2971
160 PULL 1 A 2 NONE 3.16277 12.9734 12.9734 -31.8852 -31.8852 -64.0989 75.3095
160 PULL 1 A 3 NONE 3.14717 12.9204 12.9204 -31.7896 -31.7896 -64.593 73.7225
160 PULL 1 A 4 NONE 3.13457 12.9556 12.9556 -31.784 -31.784 -64.1812 73.609
161 PULL 1 F 0 NONE 3.17135 12.8825 12.8825 -31.6706 -31.6706 -61.1407 71.152
161 PULL 1 F 1 NONE 3.18374 12.9565 12.9565 -31.8689 -31.8689 -62.2062 72.0574
161 PULL 1 F 2 NONE 3.30235 12.9585 12.9585 -31.846 -31.846 -62.3471 73.2143
161 PULL 1 F 3 NONE 3.19208 12.9469 12.9469 -31.5561 -31.5561 -63.6012 71.6893
161 PULL 1 F 4 NONE 3.20947 12.9332 12.9332 -31.6357 -31.6357 -63.1161 72.8334
162 PULL 1 C 0 NONE 3.33855 12.8733 12.8733 -31.8042 -31.8042 -63.2738 82.4834
162 PULL 1 C 1 NONE 3.06988 13.0275 13.0275 -31.5303 -31.5303 -64.2098 80.9436
162 PULL 1 C 2 NONE 3.05135 12.8955 12.8955 -31.3646 -31.3646 -64.0379 81.089
162 PULL 1 C 3 NONE 2.94004 12.9681 12.9681 -31.2889 -31.2889 -63.9194 81.2549
162 PULL 1 C 4 NONE 3.02052 12.9344 12.9344 -31.3003 -31.3003 -64.2986 79.8516
163 PULL 1 F 0 NONE 3.36574 12.8931 12.8931 -31.6829 -31.6829 -63.7855 74.6121
163 PULL 1 F 1 NONE 3.35301 12.9883 12.9883 -31.778 -31.778 -63.4002 75.3149
163 PULL 1 F 2 NONE 3.32175 12.9463 12.9463 -31.7469 -31.7469 -63.6548 74.8366
163 PULL 1 F 3 NONE 3.17607 12.9412 12.9412 -31.5894 -31.5894 -64.2824 74.8785
163 PULL 1 F 4 NONE 3.29932 13.0381 13.0381 -31.7584 -31.7584 -63.7663 74.9665
164 PULL 1 B 0 NONE 3.12929 12.9786 12.9786 -31.0373 -31.0373 -63.7521 84.7202
164 PULL 1 B 1 NONE 3.10066 13.0734 13.0734 -31.0379 -31.0379 -64.6526 84.8207
164 PULL 1 B 2 NONE 3.20266 13.1183 13.1183 -31.0501 -31.0501 -64.6004 83.8744
164 PULL 1 B 3 NONE 3.24996 13.0203 13.0203 -30.9887 -30.9887 -64.1829 83.4936
164 PULL 1 B 4 NONE 3.29076 13.0864 13.0864 -30.9554 -30.9554 -64.6413 83.8371
165 PULL 1 F 0 NONE 3.22505 13.0838 13.0838 -31.6834 -31.6834 -64.1196 86.9792
165 PULL 1 F 1 NONE 3.10951 13.1581 13.1581 -31.81 -31.81 -64.4556 86.2083
165 PULL 1 F 2 NONE 3.10695 13.1046 13.1046 -31.6023 -31.6023 -64.9959 87.0333
165 PULL 1 F 3 NONE 3.19901 13.0003 13.0003 -31.6393 -31.6393 -63.8174 86.5849
165 PULL 1 F 4 NONE 3.31245 12.9862 12.9862 -31.45 -31.45 -63.995 85.6112
166 PULL 1 E 0 NONE 3.57503 12.9037 12.9037 -31.01 -31.01 -64.4052 76.1375
166 PULL 1 E 1 NONE 3.52819 12.8824 12.8824 -30.9174 -30.9174 -63.9972 77.1546
166 PULL 1 E 2 NONE 3.46285 12.9446 12.9446 -30.8507 -30.8507 -64.4945 74.911
166 PULL 1 E 3 NONE 3.51465 12.9228 12.9228 -30.7686 -30.7686 -63.7199 73.9272
166 PULL 1 E 4 NONE 3.62372 12.9688 12.9688 -30.9623 -30.9623 -63.5895 74.5208
167 PULL 1 A 0 NONE 3.30056 12.911 12.911 -31.9666 -31.9666 -64.9411 69.3819
167 PULL 1 A 1 NONE 3.30687 12.9663 12.9663 -31.7141 -31.7141 -64.8994 69.907
167 PULL 1 A 2 NONE 3.18584 12.9401 12.9401 -31.7193 -31.7193 -64.9418 69.3407
167 PULL 1 A 3 NONE 3.09593 12.8985 12.8985 -31.8271 -31.8271 -64.6661 69.2978
167 PULL 1 A 4 NONE 3.14661 12.9123 12.9123 -31.948 -31.948 -64.2 68.0323
168 PULL 1 B 0 NONE 3.15793 13.0105 13.0105 -31.7065 -31.7065 -64.9411 76.4545
168 PULL 1 B 1 NONE 3.28919 12.9003 12.9003 -31.7637 -31.7637 -64.7768 77.6857
168 PULL 1 B 2 NONE 3.28707 12.9436 12.9436 -31.8677 -31.8677 -64.7915 77.0052
168 PULL 1 B 3 NONE 3.23159 12.9334 12.9334 -32.017 -32.017 -64.6971 76.0883
168 PULL 1 B 4 NONE 3.22905 12.8572 12.8572 -32.1275 -32.1275 -64.3051 74.3978
169 PULL 1 A 0 NONE 3.4064 12.798 12.798 -30.9522 -30.9522 -63.7267 73.681
169 PULL 1 A 1 NONE 3.46213 12.8423 12.8423 -31.0872 -31.0872 -63.6408 76.0547
169 PULL 1 A 2 NONE 3.423 12.8414 12.8414 -30.8551 -30.8551 -63.7488 76.4498
169 PULL 1 A 3 NONE 3.33715 12.9099 12.9099 -30.7167 -30.7167 -63.6464 76.5265
169 PULL 1 A 4 NONE 3.33066 12.8624 12.8624 -30.7849 -30.7849 -63.5357 77.0639
170 PULL 1 D 0 NONE 3.50522 12.9738 12.9738 -31.8395 -31.8395 -62.4992 72.2824
170 PULL 1 D 1 NONE 3.39888 13.0756 13.0756 -31.7417 -31.7417 -63.428 71.9903
170 PULL 1 D 2 NONE 3.4606 12.8866 12.8866 -31.6178 -31.6178 -63.7614 69.7793
170 PULL 1 D 3 NONE 3.44775 12.9481 12.9481 -31.5589 -31.5589 -63.6241 70.0519
170 PULL 1 D 4 NONE 3.50765 13.0039 13.0039 -31.7709 -31.7709 -63.44 70.0721
171 PULL 1 C 0 NONE 3.39877 12.9601 12.9601 -31.2811 -31.2811 -63.1558 58.5435
171 PULL 1 C 1 NONE 3.38584 12.936 12.936 -31.3262 -31.3262 -61.8907 60.4188
171 PULL 1 C 2 NONE 3.51434 12.9735 12.9735 -31.3503 -31.3503 -61.9564 60.6075
171 PULL 1 C 3 NONE 3.30679 12.9778 12.9778 -31.2163 -31.2163 -62.1986 59.2276
171 PULL 1 C 4 NONE 3.17955 12.8997 12.8997 -31.1444 -31.1444 -63.1003 59.1571
172 PULL 1 D 0 NONE 3.36217 12.9189 12.9189 -29.9074 -29.9074 -61.7599 67.6292
172 PULL 1 D 1 NONE 3.43636 12.9094 12.9094 -29.9009 -29.9009 -62.0077 68.2215
172 PULL 1 D 2 NONE 3.44202 12.8469 12.8469 -29.9264 -29.9264 -62.2752 68.0387
172 PULL 1 D 3 NONE 3.44508 12.9189 12.9189 -30.1563 -30.1563 -61.3881 67.3695
172 PULL 1 D 4 NONE 3.40566 12.8274 12.8274 -30.1482 -30.1482 -61.9583 68.155
173 PULL 1 F 0 NONE 3.08692 12.9587 12.9587 -31.1294 -31.1294 -64.1273 64.2304
173 PULL 1 F 1 NONE 3.14928 12.8759 12.8759 -31.0304 -31.0304 -63.8769 65.0847
173 PULL 1 F 2 NONE 3.12599 12.8861 12.8861 -30.962 -30.962 -63.1046 64.7425
173 PULL 1 F 3 NONE 3.20733 13.0369 13.0369 -30.9843 -30.9843 -63.2213 66.2898
