#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
128 PULL 1 D 2 NONE 3.97053 13.1844 13.1844 -26.3793 -26.3793 -63.8804 108.406
128 PULL 1 D 3 NONE 3.9837 13.1477 13.1477 -26.2669 -26.2669 -64.1916 107.308
128 PULL 1 D 4 NONE 4.0239 13.1481 13.1481 -26.0132 -26.0132 -64.2099 108.3
129 PULL 1 A 0 NONE 4.23866 13.1458 13.1458 -24.3951 -24.3951 -63.5178 110.209
129 PULL 1 A 1 NONE 4.27367 13.1303 13.1303 -24.4777 -24.4777 -63.81 109.769
129 PULL 1 A 2 NONE 4.34701 13.144 13.144 -24.5842 -24.5842 -64.2861 110.329
129 PULL 1 A 3 NONE 4.28187 13.1511 13.1511 -24.5467 -24.5467 -64.09 110.598
129 PULL 1 A 4 NONE 4.27482 13.1592 13.1592 -24.5265 -24.5265 -63.6272 111.096
130 PULL 1 A 0 NONE 4.33441 12.9593 12.9593 -25.3805 -25.3805 -62.2924 104.614
130 PULL 1 A 1 NONE 4.21576 12.9442 12.9442 -25.1757 -25.1757 -62.496 105.09
130 PULL 1 A 2 NONE 4.19639 12.9067 12.9067 -25.2181 -25.2181 -62.9534 105.688
130 PULL 1 A 3 NONE 4.05726 12.979 12.979 -25.1806 -25.1806 -63.0289 104.459
130 PULL 1 A 4 NONE 4.18339 13.0286 13.0286 -25.0203 -25.0203 -62.4921 105.307
131 PULL 1 F 0 NONE 4.40891 12.9722 12.9722 -25.6483 -25.6483 -63.3209 116.896
131 PULL 1 F 1 NONE 4.36941 13.0367 13.0367 -25.6598 -25.6598 -63.173 117.332
131 PULL 1 F 2 NONE 4.44998 13.073 13.073 -25.6075 -25.6075 -63.0426 117.158
131 PULL 1 F 3 NONE 4.30155 12.9788 12.9788 -25.9045 -25.9045 -63.2149 116.907
131 PULL 1 F 4 NONE 4.43886 13.0119 13.0119 -25.7564 -25.7564 -63.0896 116.373
132 PULL 1 D 0 NONE 4.42836 12.9674 12.9674 -24.6952 -24.6952 -63.5424 114.743
132 PULL 1 D 1 NONE 4.37163 12.9867 12.9867 -24.7965 -24.7965 -63.3755 115.436
132 PULL 1 D 2 NONE 4.35106 12.9942 12.9942 -24.7031 -24.7031 -63.2427 114.362
132 PULL 1 D 3 NONE 4.46311 12.9254 12.9254 -24.811 -24.811 -62.9736 115.016
132 PULL 1 D 4 NONE 4.52256 12.9426 12.9426 -24.8353 -24.8353 -63.274 113.84
133 PULL 1 C 0 NONE 4.23232 12.8485 12.8485 -26.1152 -26.1152 -62.7146 108.962
133 PULL 1 C 1 NONE 4.30993 12.9521 12.9521 -25.9859 -25.9859 -63.2486 107.036
133 PULL 1 C 2 NONE 4.28968 12.9189 12.9189 -26.0318 -26.0318 -63.3848 106.812
133 PULL 1 C 3 NONE 4.26913 12.8469 12.8469 -26.0407 -26.0407 -63.1072 105.944
133 PULL 1 C 4 NONE 4.11494 12.9602 12.9602 -26.0759 -26.0759 -63.1928 105.269
134 PULL 1 F 0 NONE 4.27895 13.0147 13.0147 -25.4377 -25.4377 -63.0608 105.508
134 PULL 1 F 1 NONE 4.13742 13.0683 13.0683 -25.472 -25.472 -62.8906 107.38
134 PULL 1 F 2 NONE 4.14518 12.9186 12.9186 -25.3962 -25.3962 -62.2868 105.844
134 PULL 1 F 3 NONE 4.24004 12.9616 12.9616 -25.3408 -25.3408 -62.6687 106.412
134 PULL 1 F 4 NONE 4.21994 12.9621 12.9621 -25.4007 -25.4007 -62.955 106.045
135 PULL 1 F 0 NONE 4.28687 13.1858 13.1858 -24.6967 -24.6967 -63.0873 112.351
135 PULL 1 F 1 NONE 4.40925 13.1634 13.1634 -24.7379 -24.7379 -63.2124 112.432
135 PULL 1 F 2 NONE 4.41163 13.1084 13.1084 -24.9882 -24.9882 -62.5902 112.761
135 PULL 1 F 3 NONE 4.52145 13.0492 13.0492 -25.0996 -25.0996 -63.5416 112.311
135 PULL 1 F 4 NONE 4.41143 13.0181 13.0181 -24.9341 -24.9341 -63.1906 113.344
136 PULL 1 E 0 NONE 4.10144 13.092 13.092 -25.8866 -25.8866 -63.8833 112.029
136 PULL 1 E 1 NONE 4.22776 13.1536 13.1536 -25.9577 -25.9577 -63.8316 111.594
136 PULL 1 E 2 NONE 4.13987 13.0571 13.0571 -25.8156 -25.8156 -63.7246 111.674
136 PULL 1 E 3 NONE 4.19307 13.1767 13.1767 -25.7109 -25.7109 -63.7516 112.091
136 PULL 1 E 4 NONE 4.17551 13.1262 13.1262 -25.8008 -25.8008 -63.4631 112.257
137 PULL 1 A 0 NONE 4.26889 13.0482 13.0482 -25.3924 -25.3924 -62.6016 112.153
137 PULL 1 A 1 NONE 4.24491 12.9873 12.9873 -25.2229 -25.2229 -63.0166 111.929
137 PULL 1 A 2 NONE 4.19274 12.977 12.977 -25.1815 -25.1815 -62.4398 111.885
137 PULL 1 A 3 NONE 4.18555 12.9586 12.9586 -25.1533 -25.1533 -63.0158 112.615
137 PULL 1 A 4 NONE 4.03197 13.0621 13.0621 -24.9837 -24.9837 -63.4805 113.138
138 PULL 1 A 0 NONE 4.12545 13.0627 13.0627 -24.3883 -24.3883 -63.3958 111.601
138 PULL 1 A 1 NONE 4.15113 13.0589 13.0589 -24.3824 -24.3824 -63.3873 111.083
138 PULL 1 A 2 NONE 4.13659 13.0165 13.0165 -24.1819 -24.1819 -62.8001 112.411
138 PULL 1 A 3 NONE 4.29954 13.0146 13.0146 -24.0475 -24.0475 -63.0628 113.775
138 PULL 1 A 4 NONE 4.10834 13.025 13.025 -24.2673 -24.2673 -63.1279 113.354
139 PULL 1 F 0 NONE 4.05173 12.8881 12.8881 -24.1376 -24.1376 -64.0111 109.204
139 PULL 1 F 1 NONE 4.13342 13.0268 13.0268 -24.1126 -24.1126 -64.0644 109.245
139 PULL 1 F 2 NONE 4.17855 13.0982 13.0982 -23.9278 -23.9278 -64.4539 108.558
139 PULL 1 F 3 NONE 4.23325 13.1778 13.1778 -24.0793 -24.0793 -64.3073 109.004
139 PULL 1 F 4 NONE 4.23445 13.1231 13.1231 -24.003 -24.003 -64.3386 109.169
140 PULL 1 A 0 NONE 4.08355 13.1577 13.1577 -23.5291 -23.5291 -64.0122 110.009
140 PULL 1 A 1 NONE 4.20943 13.0884 13.0884 -23.5052 -23.5052 -63.5822 110.978
140 PULL 1 A 2 NONE 4.12649 13.0967 13.0967 -23.4554 -23.4554 -63.007 111.251
140 PULL 1 A 3 NONE 4.02657 13.0475 13.0475 -23.6698 -23.6698 -63.4295 110.428
140 PULL 1 A 4 NONE 4.1775 13.0871 13.0871 -23.6166 -23.6166 -63.9032 111.192
141 PULL 1 B 0 NONE 4.11069 12.9634 12.9634 -23.7638 -23.7638 -63.689 115.95
141 PULL 1 B 1 NONE 4.31969 12.8943 12.8943 -23.9987 -23.9987 -63.5714 115.905
141 PULL 1 B 2 NONE 4.25076 13.034 13.034 -24.1472 -24.1472 -64.1669 115.631
141 PULL 1 B 3 NONE 4.19292 12.9246 12.9246 -23.8626 -23.8626 -63.3593 115.392
141 PULL 1 B 4 NONE 4.06287 13.0004 13.0004 -23.9138 -23.9138 -63.264 113.34
142 PULL 1 D 0 NONE 3.93564 13.0123 13.0123 -23.7398 -23.7398 -64.4725 109.364
142 PULL 1 D 1 NONE 3.75006 13.1084 13.1084 -23.8155 -23.8155 -65.5315 109.677
142 PULL 1 D 2 NONE 3.80203 13.1139 13.1139 -23.7597 -23.7597 -64.7957 110.41
142 PULL 1 D 3 NONE 3.96331 13.1075 13.1075 -23.8466 -23.8466 -64.8842 111.394
142 PULL 1 D 4 NONE 3.9357 13.0532 13.0532 -23.8866 -23.8866 -64.8941 111.685
143 PULL 1 E 0 NONE 3.80586 13.1036 13.1036 -23.6087 -23.6087 -63.6826 110.007
143 PULL 1 E 1 NONE 3.86358 13.2231 13.2231 -24.0624 -24.0624 -62.5536 109.563
143 PULL 1 E 2 NONE 3.8939 13.1202 13.1202 -24.0777 -24.0777 -62.321 109.76
143 PULL 1 E 3 NONE 3.9379 13.18 13.18 -23.942 -23.942 -63.1307 110.068
143 PULL 1 E 4 NONE 4.02577 13.0447 13.0447 -23.7593 -23.7593 -62.5057 110.091
144 PULL 1 A 0 NONE 3.87917 13.026 13.026 -24.0344 -24.0344 -64.0149 113.377
144 PULL 1 A 1 NONE 3.79618 13.0529 13.0529 -24.0687 -24.0687 -63.3221 112.743
144 PULL 1 A 2 NONE 4.01705 13.1824 13.1824 -24.1305 -24.1305 -63.1904 113.146
144 PULL 1 A 3 NONE 4.03292 13.1102 13.1102 -23.8696 -23.8696 -63.8601 112.113
144 PULL 1 A 4 NONE 3.97852 13.2133 13.2133 -23.7923 -23.7923 -64.1369 112.747
145 PULL 1 E 0 NONE 3.89549 13.0375 13.0375 -23.254 -23.254 -63.8291 108.306
145 PULL 1 E 1 NONE 4.01738 13.0818 13.0818 -23.3917 -23.3917 -63.6542 108.105
145 PULL 1 E 2 NONE 4.00259 13.1153 13.1153 -23.5081 -23.5081 -63.2809 107.915
145 PULL 1 E 3 NONE 3.90028 13.0249 13.0249 -23.4981 -23.4981 -64.0179 108.727
145 PULL 1 E 4 NONE 3.96947 12.9654 12.9654 -23.511 -23.511 -64.0162 109.889
146 PULL 1 F 0 NONE 3.90277 13.1037 13.1037 -23.6497 -23.6497 -63.1431 113.608
146 PULL 1 F 1 NONE 3.89252 13.0696 13.0696 -23.751 -23.751 -63.4717 113.292
146 PULL 1 F 2 NONE 3.97167 12.934 12.934 -23.6177 -23.6177 -62.5956 114.057
146 PULL 1 F 3 NONE 3.92466 13.0232 13.0232 -23.4417 -23.4417 -63.367 112.289
146 PULL 1 F 4 NONE 3.98036 13.011 13.011 -23.6522 -23.6522 -63.3272 112.953
147 PULL 1 B 0 NONE 3.99306 13.1329 13.1329 -23.5466 -23.5466 -64.5507 116.235
147 PULL 1 B 1 NONE 3.92972 13.1754 13.1754 -23.5751 -23.5751 -64.5507 115.429
147 PULL 1 B 2 NONE 3.90046 13.1249 13.1249 -23.5613 -23.5613 -63.7305 113.892
147 PULL 1 B 3 NONE 3.9124 13.0973 13.0973 -23.3983 -23.3983 -64.4082 113.961
147 PULL 1 B 4 NONE 3.89534 13.0428 13.0428 -23.4266 -23.4266 -64.0239 113.252
148 PULL 1 B 0 NONE 3.81891 12.9488 12.9488 -24.2259 -24.2259 -64.1981 110.567
148 PULL 1 B 1 NONE 3.89359 13.0112 13.0112 -24.1271 -24.1271 -64.131 110.897
148 PULL 1 B 2 NONE 3.98922 13.025 13.025 -23.9797 -23.9797 -64.7925 110.683
148 PULL 1 B 3 NONE 3.9768 12.9618 12.9618 -23.8769 -23.8769 -64.1739 112.209
148 PULL 1 B 4 NONE 4.11802 13.1589 13.1589 -23.9673 -23.9673 -64.0503 112.342
149 PULL 1 F 0 NONE 3.96391 13.0849 13.0849 -24.5124 -24.5124 -63.86 116.006
149 PULL 1 F 1 NONE 4.06009 13.1092 13.1092 -24.6338 -24.6338 -63.1714 116.733
149 PULL 1 F 2 NONE 3.89816 13.1056 13.1056 -24.4243 -24.4243 -63.8198 115.988
149 PULL 1 F 3 NONE 3.97225 13.1132 13.1132 -24.5026 -24.5026 -63.9194 114.719
149 PULL 1 F 4 NONE 3.99601 13.0177 13.0177 -24.4951 -24.4951 -63.3197 114.712
150 PULL 1 B 0 NONE 3.82403 13.0521 13.0521 -23.9008 -23.9008 -64.4077 111.73
150 PULL 1 B 1 NONE 3.94757 13.039 13.039 -24.1126 -24.1126 -63.6335 111.888
150 PULL 1 B 2 NONE 3.83286 12.9965 12.9965 -24.086 -24.086 -64.0049 113.161
150 PULL 1 B 3 NONE 3.98831 13.1093 13.1093 -23.9777 -23.9777 -63.5973 112.601
150 PULL 1 B 4 NONE 4.03055 13.0696 13.0696 -23.7326 -23.7326 -64.0721 112.584
151 PULL 1 D 0 NONE 3.93352 13.0098 13.0098 -23.4321 -23.4321 -63.8597 110.007
151 PULL 1 D 1 NONE 3.84122 13.0022 13.0022 -23.5732 -23.5732 -64.2772 109.88
151 PULL 1 D 2 NONE 3.91396 12.9831 12.9831 -23.6469 -23.6469 -63.5252 110.533
151 PULL 1 D 3 NONE 3.993 13.0128 13.0128 -23.5218 -23.5218 -63.7994 109.789
151 PULL 1 D 4 NONE 4.09514 13.0266 13.0266 -23.4849 -23.4849 -64.0175 109.106
152 PULL 1 F 0 NONE 4.06986 13.0362 13.0362 -24.2413 -24.2413 -63.0153 114.189
152 PULL 1 F 1 NONE 4.14043 12.9359 12.9359 -24.1609 -24.1609 -62.3628 115.64
152 PULL 1 F 2 NONE 4.13382 12.927 12.927 -24.1352 -24.1352 -62.3309 114.394
152 PULL 1 F 3 NONE 3.95165 12.9897 12.9897 -23.9634 -23.9634 -63.3859 114.461
152 PULL 1 F 4 NONE 4.1151 13.0178 13.0178 -23.9435 -23.9435 -63.088 114.914
153 PULL 1 E 0 NONE 3.86668 13.0051 13.0051 -24.3762 -24.3762 -63.1362 114.935
153 PULL 1 E 1 NONE 3.94965 13.0489 13.0489 -24.1559 -24.1559 -63.2518 114.498
153 PULL 1 E 2 NONE 4.0652 13.0992 13.0992 -24.0419 -24.0419 -63.2805 115.382
153 PULL 1 E 3 NONE 4.19253 13.0841 13.0841 -23.901 -23.901 -63.2783 115.131
153 PULL 1 E 4 NONE 4.10978 13.0766 13.0766 -23.9443 -23.9443 -63.6199 116.708
154 PULL 1 A 0 NONE 4.05953 13.1541 13.1541 -23.4684 -23.4684 -63.6678 115.919
154 PULL 1 A 1 NONE 4.1663 13.1183 13.1183 -23.3707 -23.3707 -63.1357 116.606
154 PULL 1 A 2 NONE 4.11707 13.0815 13.0815 -23.675 -23.675 -63.1185 114.931
154 PULL 1 A 3 NONE 4.06128 12.9753 12.9753 -23.6675 -23.6675 -63.4599 114.294
154 PULL 1 A 4 NONE 4.16695 13.0771 13.0771 -23.5851 -23.5851 -63.4797 114.752
155 PULL 1 D 0 NONE 3.9361 13.1507 13.1507 -23.3439 -23.3439 -63.7137 114.475
155 PULL 1 D 1 NONE 3.98317 13.1311 13.1311 -23.3094 -23.3094 -63.7007 114.658
155 PULL 1 D 2 NONE 4.08538 13.0936 13.0936 -23.3939 -23.3939 -63.0635 113.84
155 PULL 1 D 3 NONE 4.18769 13.0146 13.0146 -23.4335 -23.4335 -63.1025 114.681
155 PULL 1 D 4 NONE 4.20878 13.1536 13.1536 -23.3482 -23.3482 -63.9785 114.822
156 PULL 1 C 0 NONE 4.17731 13.1189 13.1189 -23.1415 -23.1415 -64.3727 115.972
156 PULL 1 C 1 NONE 4.10172 13.125 13.125 -23.3116 -23.3116 -64.3862 116.512
156 PULL 1 C 2 NONE 4.2336 13.1828 13.1828 -23.3016 -23.3016 -64.2739 116.769
156 PULL 1 C 3 NONE 4.038 13.0969 13.0969 -23.394 -23.394 -64.2184 118.103
156 PULL 1 C 4 NONE 4.14752 12.9995 12.9995 -23.4372 -23.4372 -64.1053 116.788
157 PULL 1 C 0 NONE 4.03982 13.018 13.018 -23.7109 -23.7109 -64.0254 114.436
157 PULL 1 C 1 NONE 3.99852 12.9353 12.9353 -23.7894 -23.7894 -63.5395 114.5
157 PULL 1 C 2 NONE 4.01876 13.043 13.043 -23.8897 -23.8897 -64.2163 113.284
157 PULL 1 C 3 NONE 3.91084 12.9297 12.9297 -23.9561 -23.9561 -63.8281 112.358
157 PULL 1 C 4 NONE 3.91352 12.9937 12.9937 -23.7675 -23.7675 -63.952 113.208
158 PULL 1 D 0 NONE 4.35288 13.079 13.079 -23.2876 -23.2876 -64.0395 113.113
158 PULL 1 D 1 NONE 4.28412 13.0542 13.0542 -23.3133 -23.3133 -64.4122 112.558
158 PULL 1 D 2 NONE 4.21351 13.0936 13.0936 -23.2113 -23.2113 -64.585 113.335
158 PULL 1 D 3 NONE 4.1387 13.0767 13.0767 -23.4571 -23.4571 -63.8722 112.91
158 PULL 1 D 4 NONE 4.07793 13.0054 13.0054 -23.3826 -23.3826 -65.1559 113.054
159 PULL 1 D 0 NONE 4.46782 12.9288 12.9288 -23.7569 -23.7569 -61.7575 118.079
159 PULL 1 D 1 NONE 4.34576 13.0234 13.0234 -23.4073 -23.4073 -63.4307 118.027
159 PULL 1 D 2 NONE 4.42295 12.9706 12.9706 -23.6153 -23.6153 -62.2517 118.797
159 PULL 1 D 3 NONE 4.34373 12.9012 12.9012 -23.6065 -23.6065 -61.8586 118.873
159 PULL 1 D 4 NONE 4.49051 12.9871 12.9871 -23.799 -23.799 -62.1432 117.812
160 PULL 1 A 0 NONE 4.36315 13.0562 13.0562 -23.0927 -23.0927 -63.0779 117.611
160 PULL 1 A 1 NONE 4.38873 13.0837 13.0837 -23.2428 -23.2428 -62.449 117.152
160 PULL 1 A 2 NONE 4.21818 13.0689 13.0689 -23.1788 -23.1788 -62.1461 117.148
160 PULL 1 A 3 NONE 4.19017 13.0962 13.0962 -23.2319 -23.2319 -63.2674 118.184
160 PULL 1 A 4 NONE 4.2119 13.0812 13.0812 -23.2426 -23.2426 -62.1773 117.591
161 PULL 1 F 0 NONE 4.04766 13.0671 13.0671 -23.6958 -23.6958 -61.4945 112.975
161 PULL 1 F 1 NONE 4.24751 13.0504 13.0504 -23.6898 -23.6898 -62.1862 113.547
161 PULL 1 F 2 NONE 4.18353 13.0679 13.0679 -23.8073 -23.8073 -61.1106 113.2
161 PULL 1 F 3 NONE 4.17782 12.947 12.947 -23.6021 -23.6021 -60.702 113.597
161 PULL 1 F 4 NONE 4.15366 12.9487 12.9487 -23.5923 -23.5923 -61.7411 113.511
162 PULL 1 C 0 NONE 4.06562 13.0176 13.0176 -23.0078 -23.0078 -61.6495 114.476
162 PULL 1 C 1 NONE 3.99836 13.0681 13.0681 -23.1026 -23.1026 -61.8365 115.255
162 PULL 1 C 2 NONE 3.8461 13.1021 13.1021 -23.0736 -23.0736 -62.3021 114.672
162 PULL 1 C 3 NONE 3.77652 13.0716 13.0716 -23.125 -23.125 -63.2424 115.596
162 PULL 1 C 4 NONE 3.90353 12.9932 12.9932 -23.1402 -23.1402 -62.5466 115.226
163 PULL 1 C 0 NONE 4.33748 13.0752 13.0752 -23.75 -23.75 -63.8514 112.406
163 PULL 1 C 1 NONE 4.36743 13.0244 13.0244 -23.5199 -23.5199 -63.2822 113.244
163 PULL 1 C 2 NONE 4.24578 13.1663 13.1663 -23.3773 -23.3773 -63.8668 113.381
163 PULL 1 C 3 NONE 4.1278 13.0985 13.0985 -23.3712 -23.3712 -64.4813 114.981
163 PULL 1 C 4 NONE 4.21062 13.1138 13.1138 -23.3963 -23.3963 -63.8306 115.561
164 PULL 1 B 0 NONE 4.08751 13.0477 13.0477 -24.6625 -24.6625 -63.0346 106.671
164 PULL 1 B 1 NONE 4.18358 13.0432 13.0432 -24.7151 -24.7151 -63.1162 107.913
164 PULL 1 B 2 NONE 4.05628 13.0844 13.0844 -24.8839 -24.8839 -62.3294 107.703
164 PULL 1 B 3 NONE 4.26037 13.031 13.031 -24.8657 -24.8657 -62.6345 106.759
164 PULL 1 B 4 NONE 4.16129 12.94 12.94 -24.9049 -24.9049 -62.9901 105.877
165 PULL 1 B 0 NONE 4.13826 13.0385 13.0385 -23.7925 -23.7925 -61.1864 111.138
165 PULL 1 B 1 NONE 4.15757 12.9592 12.9592 -23.6833 -23.6833 -60.274 112.49
165 PULL 1 B 2 NONE 4.06704 12.9441 12.9441 -23.8234 -23.8234 -61.188 112.648
165 PULL 1 B 3 NONE 4.16843 12.9749 12.9749 -23.8257 -23.8257 -60.9839 112.912
165 PULL 1 B 4 NONE 4.12955 13.0543 13.0543 -23.713 -23.713 -61.7383 112.943
166 PULL 1 E 0 NONE 4.25288 12.928 12.928 -23.7426 -23.7426 -61.0161 111.463
166 PULL 1 E 1 NONE 4.23338 12.9352 12.9352 -23.9165 -23.9165 -61.0653 111.653
166 PULL 1 E 2 NONE 4.1674 13.0596 13.0596 -23.9276 -23.9276 -61.1769 111.007
166 PULL 1 E 3 NONE 4.07083 13.0161 13.0161 -23.7426 -23.7426 -62.2329 110.682
166 PULL 1 E 4 NONE 3.97205 12.9709 12.9709 -23.494 -23.494 -62.3827 110.419
167 PULL 1 F 0 NONE 4.32465 13.0776 13.0776 -23.3801 -23.3801 -63.1951 110.803
167 PULL 1 F 1 NONE 4.36894 13.0767 13.0767 -23.4535 -23.4535 -62.8726 110.851
167 PULL 1 F 2 NONE 4.14171 13.1214 13.1214 -23.4517 -23.4517 -63.2808 110.044
167 PULL 1 F 3 NONE 4.15703 13.1862 13.1862 -23.5219 -23.5219 -62.9173 109.498
167 PULL 1 F 4 NONE 4.21113 13.1159 13.1159 -23.6615 -23.6615 -62.7111 109.031
168 PULL 1 E 0 NONE 4.01973 13.1232 13.1232 -23.1027 -23.1027 -64.5317 108.162
168 PULL 1 E 1 NONE 4.06479 13.0798 13.0798 -23.1251 -23.1251 -64.1339 109.107
168 PULL 1 E 2 NONE 4.01864 13.0331 13.0331 -23.1208 -23.1208 -64.3353 110.054
168 PULL 1 E 3 NONE 4.15102 13.1401 13.1401 -23.3098 -23.3098 -63.3645 111.063
168 PULL 1 E 4 NONE 4.17585 13.0252 13.0252 -23.4461 -23.4461 -64.1646 111.156
169 PULL 1 C 0 NONE 4.2325 13.0662 13.0662 -23.8214 -23.8214 -63.6109 111.069
169 PULL 1 C 1 NONE 4.22338 13.0288 13.0288 -23.7988 -23.7988 -63.3245 111.683
169 PULL 1 C 2 NONE 4.32082 13.0507 13.0507 -23.8683 -23.8683 -64.0687 112.93
169 PULL 1 C 3 NONE 4.21639 13.0879 13.0879 -23.8982 -23.8982 -64.3988 113.694
169 PULL 1 C 4 NONE 4.32723 13.0953 13.0953 -23.9194 -23.9194 -64.385 113.454
170 PULL 1 B 0 NONE 4.0643 13.0467 13.0467 -23.8019 -23.8019 -63.7236 108.889
170 PULL 1 B 1 NONE 4.20188 13.0962 13.0962 -23.7369 -23.7369 -63.5859 108.852
170 PULL 1 B 2 NONE 4.11824 13.0908 13.0908 -23.6597 -23.6597 -63.9693 107.805
170 PULL 1 B 3 NONE 4.09142 13.071 13.071 -23.5705 -23.5705 -63.5661 107.167
170 PULL 1 B 4 NONE 4.14393 13.1176 13.1176 -23.5175 -23.5175 -63.4885 107.115
171 PULL 1 D 0 NONE 4.18988 13.0299 13.0299 -23.9293 -23.9293 -63.2977 111.185
171 PULL 1 D 1 NONE 4.11099 13.0096 13.0096 -23.9979 -23.9979 -63.2069 111.521
171 PULL 1 D 2 NONE 4.15496 12.9657 12.9657 -23.924 -23.924 -63.4049 110.779
171 PULL 1 D 3 NONE 4.08333 13.0473 13.0473 -23.7631 -23.7631 -63.48 110.077
171 PULL 1 D 4 NONE 3.97493 13.1368 13.1368 -23.5358 -23.5358 -63.5888 108.965
172 PULL 1 A 0 NONE 4.37237 13.0094 13.0094 -23.3647 -23.3647 -63.3067 115.772
172 PULL 1 A 1 NONE 4.35764 12.9865 12.9865 -23.4592 -23.4592 -63.5835 116.189
172 PULL 1 A 2 NONE 4.35568 13.0653 13.0653 -23.4056 -23.4056 -63.5239 115.815
172 PULL 1 A 3 NONE 4.28767 13.0995 13.0995 -23.1709 -23.1709 -63.3701 114.586
172 PULL 1 A 4 NONE 4.18069 13.0725 13.0725 -23.4203 -23.4203 -63.6156 115.376
173 PULL 1 B 0 NONE 4.30135 12.9487 12.9487 -22.8572 -22.8572 -63.9561 108.927
173 PULL 1 B 1 NONE 4.15912 13.0539 13.0539 -22.9775 -22.9775 -63.8522 108.917
173 PULL 1 B 2 NONE 4.16097 12.9961 12.9961 -22.9744 -22.9744 -63.5465 108.521
173 PULL 1 B 3 NONE 4.172 12.9769 12.9769 -22.9735 -22.9735 -64.6557 109.678
173 PULL 1 B 4 NONE 4.19278 12.9938 12.9938 -22.8204 -22.8204 -64.6977 110.092
174 PULL 1 B 0 NONE 4.30371 13.0564 13.0564 -23.4194 -23.4194 -63.6602 112.35
174 PULL 1 B 1 NONE 4.38579 13.161 13.161 -23.3771 -23.3771 -63.7341 113.742
174 PULL 1 B 2 NONE 4.30673 13.0394 13.0394 -23.3421 -23.3421 -63.8197 114.121
174 PULL 1 B 3 NONE 4.31087 12.9925 12.9925 -23.5022 -23.5022 -63.518 113.959
174 PULL 1 B 4 NONE 4.19762 12.9895 12.9895 -23.5509 -23.5509 -64.2112 113.088
175 PULL 1 A 0 NONE 4.12785 12.9718 12.9718 -23.1756 -23.1756 -63.4924 114.465
175 PULL 1 A 1 NONE 4.16876 12.9954 12.9954 -23.1214 -23.1214 -63.7852 113.775
175 PULL 1 A 2 NONE 4.28149 13.0481 13.0481 -23.3652 -23.3652 -63.3624 114.905
175 PULL 1 A 3 NONE 4.27298 13.0238 13.0238 -23.3499 -23.3499 -63.1946 115.296
175 PULL 1 A 4 NONE 4.20399 13.0699 13.0699 -23.2859 -23.2859 -63.158 114.783
176 PULL 1 B 0 NONE 4.08873 13.1257 13.1257 -23.1672 -23.1672 -64.3671 111.405
176 PULL 1 B 1 NONE 4.03567 13.1459 13.1459 -23.3661 -23.3661 -64.9543 112.206
176 PULL 1 B 2 NONE 4.05057 13.1725 13.1725 -23.3097 -23.3097 -64.1328 112.01
176 PULL 1 B 3 NONE 4.02554 13.2059 13.2059 -23.21 -23.21 -64.3812 111.946
176 PULL 1 B 4 NONE 4.22419 13.1831 13.1831 -23.3035 -23.3035 -64.7965 111.806
177 PULL 1 A 0 NONE 4.00891 13.0369 13.0369 -23.8478 -23.8478 -63.9952 112.06
177 PULL 1 A 1 NONE 4.01218 12.9329 12.9329 -23.6299 -23.6299 -62.7729 111.055
177 PULL 1 A 2 NONE 3.97215 12.9639 12.9639 -23.59 -23.59 -63.2268 110.896
177 PULL 1 A 3 NONE 4.01915 13.091 13.091 -23.571 -23.571 -63.0272 112.501
177 PULL 1 A 4 NONE 3.968 13.1488 13.1488 -23.5976 -23.5976 -63.7981 113.723
178 PULL 1 E 0 NONE 4.30915 12.9837 12.9837 -23.3847 -23.3847 -63.7233 113.959
178 PULL 1 E 1 NONE 4.21786 13.0211 13.0211 -23.4863 -23.4863 -64.6949 114.62
178 PULL 1 E 2 NONE 4.26892 13.136 13.136 -23.531 -23.531 -63.879 115.229
178 PULL 1 E 3 NONE 4.34544 13.0612 13.0612 -23.6175 -23.6175 -64.5724 114.845
178 PULL 1 E 4 NONE 4.35948 13.1066 13.1066 -23.6496 -23.6496 -63.8228 115.859
179 PULL 1 A 0 NONE 4.18717 13.0346 13.0346 -23.2353 -23.2353 -65.0121 110.206
179 PULL 1 A 1 NONE 4.08705 13.0877 13.0877 -23.0409 -23.0409 -64.6119 110.209
179 PULL 1 A 2 NONE 4.00191 13.1242 13.1242 -23.3162 -23.3162 -64.7735 109.582
179 PULL 1 A 3 NONE 3.99113 13.105 13.105 -23.399 -23.399 -64.1673 110.008
179 PULL 1 A 4 NONE 3.98753 13.057 13.057 -23.5569 -23.5569 -63.5536 110.701
180 PULL 1 C 0 NONE 4.20422 13.0029 13.0029 -23.4025 -23.4025 -64.046 115.087
180 PULL 1 C 1 NONE 4.18824 12.9929 12.9929 -23.5562 -23.5562 -63.6653 114.131
180 PULL 1 C 2 NONE 4.30066 12.9815 12.9815 -23.5725 -23.5725 -63.5928 114.685
180 PULL 1 C 3 NONE 4.20349 13.0374 13.0374 -23.736 -23.736 -63.5269 113.684
180 PULL 1 C 4 NONE 4.22086 13.1025 13.1025 -23.7924 -23.7924 -63.6921 114.478
181 PULL 1 B 0 NONE 4.09305 13.0404 13.0404 -23.2995 -23.2995 -63.0986 115.192
181 PULL 1 B 1 NONE 4.09711 13.0691 13.0691 -23.5504 -23.5504 -63.2407 116.279
