#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
127 PULL 1 F 4 NONE 3.49927 13.1138 13.1138 -22.1405 -22.1405 -63.8455 47.3636
128 PULL 1 B 0 NONE 3.24724 13.2022 13.2022 -22.1421 -22.1421 -62.371 49.2507
128 PULL 1 B 1 NONE 3.28246 13.1373 13.1373 -21.9792 -21.9792 -62.1364 49.9995
128 PULL 1 B 2 NONE 3.38544 13.083 13.083 -22.0301 -22.0301 -61.7458 49.7704
128 PULL 1 B 3 NONE 3.25241 13.0844 13.0844 -22.0148 -22.0148 -62.9638 49.0857
128 PULL 1 B 4 NONE 3.22237 13.158 13.158 -22.0764 -22.0764 -62.9913 48.4368
129 PULL 1 A 0 NONE 3.56862 13.122 13.122 -21.9375 -21.9375 -61.4913 52.6635
129 PULL 1 A 1 NONE 3.48515 13.074 13.074 -21.7382 -21.7382 -61.8548 51.7747
129 PULL 1 A 2 NONE 3.46225 12.9602 12.9602 -21.787 -21.787 -63.6869 51.6216
129 PULL 1 A 3 NONE 3.39198 12.9668 12.9668 -21.7892 -21.7892 -62.3175 52.4981
129 PULL 1 A 4 NONE 3.29767 13.1478 13.1478 -21.8337 -21.8337 -64.2285 52.1189
130 PULL 1 B 0 NONE 3.22027 13.0632 13.0632 -20.9365 -20.9365 -64.5109 45.4853
130 PULL 1 B 1 NONE 3.16055 13.1062 13.1062 -20.9622 -20.9622 -65.1356 44.2809
130 PULL 1 B 2 NONE 3.2691 13.0253 13.0253 -20.6737 -20.6737 -64.7235 43.976
130 PULL 1 B 3 NONE 3.27002 13.0086 13.0086 -20.522 -20.522 -64.0164 44.421
130 PULL 1 B 4 NONE 3.33286 13.1256 13.1256 -20.4286 -20.4286 -64.9336 43.8447
131 PULL 1 C 0 NONE 3.38391 13.0401 13.0401 -21.397 -21.397 -65.6644 45.1904
131 PULL 1 C 1 NONE 3.31717 13.0299 13.0299 -21.4975 -21.4975 -65.3698 44.0174
131 PULL 1 C 2 NONE 3.31389 13.1113 13.1113 -21.3435 -21.3435 -65.712 44.724
131 PULL 1 C 3 NONE 3.44911 13.1173 13.1173 -21.4908 -21.4908 -65.0042 44.1033
131 PULL 1 C 4 NONE 3.55813 13.0771 13.0771 -21.6909 -21.6909 -65.6354 43.3994
132 PULL 1 B 0 NONE 3.46448 13.0747 13.0747 -21.8445 -21.8445 -62.6352 45.8266
132 PULL 1 B 1 NONE 3.48962 13.0691 13.0691 -21.6931 -21.6931 -62.2368 46.461
132 PULL 1 B 2 NONE 3.4884 13.0158 13.0158 -21.7534 -21.7534 -62.7617 44.0273
132 PULL 1 B 3 NONE 3.6754 13.0294 13.0294 -21.7667 -21.7667 -60.7939 44.0364
132 PULL 1 B 4 NONE 3.48486 13.0817 13.0817 -21.902 -21.902 -64.0253 44.7833
133 PULL 1 B 0 NONE 3.84367 13.0133 13.0133 -21.9108 -21.9108 -61.9879 47.7543
133 PULL 1 B 1 NONE 3.87829 12.9285 12.9285 -21.9194 -21.9194 -61.9892 46.7465
133 PULL 1 B 2 NONE 3.66896 12.9314 12.9314 -21.9806 -21.9806 -62.5465 47.4219
133 PULL 1 B 3 NONE 3.72077 13.0296 13.0296 -21.97 -21.97 -62.4999 47.0097
133 PULL 1 B 4 NONE 3.6318 13.0541 13.0541 -22.1305 -22.1305 -62.7711 48.3424
134 PULL 1 E 0 NONE 3.73626 12.9797 12.9797 -22.4055 -22.4055 -63.1854 53.402
134 PULL 1 E 1 NONE 3.82787 12.9489 12.9489 -22.3005 -22.3005 -62.327 53.3259
134 PULL 1 E 2 NONE 3.78922 12.971 12.971 -22.324 -22.324 -61.8283 53.8313
134 PULL 1 E 3 NONE 3.62425 12.9124 12.9124 -22.3499 -22.3499 -63.8316 53.2209
134 PULL 1 E 4 NONE 3.42819 12.9882 12.9882 -22.4431 -22.4431 -63.642 52.9749
135 PULL 1 F 0 NONE 3.60807 12.9919 12.9919 -22.2126 -22.2126 -62.2215 59.3012
135 PULL 1 F 1 NONE 3.89009 12.965 12.965 -22.1901 -22.1901 -63.212 59.6221
135 PULL 1 F 2 NONE 3.8514 12.9551 12.9551 -22.2661 -22.2661 -62.9255 58.4234
135 PULL 1 F 3 NONE 3.72642 12.9307 12.9307 -22.3383 -22.3383 -63.5825 57.7087
135 PULL 1 F 4 NONE 3.53975 13.056 13.056 -22.431 -22.431 -64.0036 57.6429
136 PULL 1 D 0 NONE 3.58217 12.9807 12.9807 -22.1819 -22.1819 -62.1946 54.317
136 PULL 1 D 1 NONE 3.60047 12.9661 12.9661 -22.058 -22.058 -61.3144 54.9607
136 PULL 1 D 2 NONE 3.54812 12.9831 12.9831 -21.9278 -21.9278 -62.0169 54.3109
136 PULL 1 D 3 NONE 3.78468 12.9056 12.9056 -22.213 -22.213 -61.9596 53.9259
136 PULL 1 D 4 NONE 3.74063 13.0209 13.0209 -22.2921 -22.2921 -61.5769 52.9557
137 PULL 1 D 0 NONE 3.81818 13.0008 13.0008 -22.3892 -22.3892 -60.867 53.1615
137 PULL 1 D 1 NONE 3.88082 12.9515 12.9515 -22.348 -22.348 -60.249 53.3735
137 PULL 1 D 2 NONE 4.00905 13.0056 13.0056 -22.4608 -22.4608 -60.661 53.7185
137 PULL 1 D 3 NONE 3.86848 13.0956 13.0956 -22.4459 -22.4459 -61.7335 54.9691
137 PULL 1 D 4 NONE 3.83162 13.0303 13.0303 -22.4368 -22.4368 -60.5466 55.0305
138 PULL 1 B 0 NONE 3.55034 13.0595 13.0595 -22.3552 -22.3552 -62.6828 49.0506
138 PULL 1 B 1 NONE 3.59331 13.0041 13.0041 -22.6338 -22.6338 -61.7631 49.4213
138 PULL 1 B 2 NONE 3.51634 12.9644 12.9644 -22.5925 -22.5925 -62.3206 51.1436
138 PULL 1 B 3 NONE 3.62812 12.9122 12.9122 -22.7314 -22.7314 -61.4122 52.1004
138 PULL 1 B 4 NONE 3.62415 12.8462 12.8462 -22.5108 -22.5108 -61.6779 52.1406
139 PULL 1 A 0 NONE 3.93225 13.1125 13.1125 -22.4065 -22.4065 -64.232 54.3999
139 PULL 1 A 1 NONE 4.04366 12.9819 12.9819 -22.1281 -22.1281 -63.7426 54.0841
139 PULL 1 A 2 NONE 3.92758 12.9117 12.9117 -22.1005 -22.1005 -64.678 54.6817
139 PULL 1 A 3 NONE 3.89178 13.0068 13.0068 -22.038 -22.038 -65.1166 55.6101
139 PULL 1 A 4 NONE 3.86299 12.9618 12.9618 -22.0327 -22.0327 -64.6474 55.3135
140 PULL 1 C 0 NONE 4.00585 12.8868 12.8868 -21.8472 -21.8472 -61.8226 53.9033
140 PULL 1 C 1 NONE 4.02238 12.824 12.824 -21.7256 -21.7256 -61.0395 53.6161
140 PULL 1 C 2 NONE 3.91246 12.8136 12.8136 -21.9091 -21.9091 -61.7652 51.6064
140 PULL 1 C 3 NONE 3.89819 12.8724 12.8724 -21.942 -21.942 -60.7802 52.9387
140 PULL 1 C 4 NONE 3.83528 12.9267 12.9267 -22.029 -22.029 -60.2665 53.4124
141 PULL 1 F 0 NONE 3.75266 12.9701 12.9701 -22.5855 -22.5855 -62.0156 57.203
141 PULL 1 F 1 NONE 3.66534 12.8885 12.8885 -22.5314 -22.5314 -62.5671 56.8414
141 PULL 1 F 2 NONE 3.74321 13.0517 13.0517 -22.6359 -22.6359 -61.2158 57.7407
141 PULL 1 F 3 NONE 3.82571 12.9843 12.9843 -22.7185 -22.7185 -61.5622 55.9716
141 PULL 1 F 4 NONE 3.73893 13.0107 13.0107 -22.567 -22.567 -63.498 56.3922
142 PULL 1 B 0 NONE 3.64805 12.998 12.998 -22.6352 -22.6352 -62.6381 57.4136
142 PULL 1 B 1 NONE 3.73105 13.1258 13.1258 -22.6575 -22.6575 -62.761 58.6907
142 PULL 1 B 2 NONE 3.64375 13.0511 13.0511 -22.5653 -22.5653 -62.7404 60.2003
142 PULL 1 B 3 NONE 3.68147 13.0332 13.0332 -22.5004 -22.5004 -62.5186 60.6103
142 PULL 1 B 4 NONE 3.45761 13.0922 13.0922 -22.4229 -22.4229 -63.1984 60.3371
143 PULL 1 B 0 NONE 3.45749 13.094 13.094 -21.9585 -21.9585 -63.0155 56.6063
143 PULL 1 B 1 NONE 3.46165 13.1337 13.1337 -21.9346 -21.9346 -62.566 56.6292
143 PULL 1 B 2 NONE 3.50464 13.1544 13.1544 -21.6783 -21.6783 -62.5114 56.9972
143 PULL 1 B 3 NONE 3.58589 13.0591 13.0591 -21.697 -21.697 -61.7972 56.2005
143 PULL 1 B 4 NONE 3.54067 12.9859 12.9859 -21.8503 -21.8503 -61.85 56.689
144 PULL 1 E 0 NONE 3.83524 12.9096 12.9096 -22.2281 -22.2281 -61.2031 56.0655
144 PULL 1 E 1 NONE 3.88203 12.9387 12.9387 -21.9457 -21.9457 -61.3434 55.7838
144 PULL 1 E 2 NONE 3.87916 12.9756 12.9756 -21.9988 -21.9988 -61.5976 57.37
144 PULL 1 E 3 NONE 3.68681 13.0281 13.0281 -21.9589 -21.9589 -62.4598 58.9585
144 PULL 1 E 4 NONE 3.72583 13.0567 13.0567 -21.9323 -21.9323 -62.0825 58.4266
145 PULL 1 B 0 NONE 3.93962 12.977 12.977 -21.9542 -21.9542 -64.8527 49.1634
145 PULL 1 B 1 NONE 3.73827 13.0731 13.0731 -21.8916 -21.8916 -65.1836 49.5411
145 PULL 1 B 2 NONE 3.95993 12.9681 12.9681 -21.7312 -21.7312 -64.6473 48.6014
145 PULL 1 B 3 NONE 4.00386 12.8986 12.8986 -21.5805 -21.5805 -63.5992 47.6159
145 PULL 1 B 4 NONE 3.99773 12.8759 12.8759 -21.8246 -21.8246 -64.4805 46.4648
146 PULL 1 B 0 NONE 3.97518 13.0594 13.0594 -22.2684 -22.2684 -64.9197 50.5708
146 PULL 1 B 1 NONE 3.87196 13.2274 13.2274 -22.1242 -22.1242 -65.7414 52.0216
146 PULL 1 B 2 NONE 3.89843 13.0905 13.0905 -22.467 -22.467 -64.4949 52.6139
146 PULL 1 B 3 NONE 3.8725 12.9843 12.9843 -22.3298 -22.3298 -63.4346 51.7857
146 PULL 1 B 4 NONE 3.78367 12.9984 12.9984 -22.5944 -22.5944 -64.2007 51.0157
147 PULL 1 D 0 NONE 3.81566 12.9888 12.9888 -22.9533 -22.9533 -63.829 47.0167
147 PULL 1 D 1 NONE 3.70509 13.0023 13.0023 -22.9433 -22.9433 -64.8672 47.7608
147 PULL 1 D 2 NONE 3.8141 13.0169 13.0169 -23.0369 -23.0369 -65.3376 47.6615
147 PULL 1 D 3 NONE 3.65968 13.1793 13.1793 -22.9617 -22.9617 -64.8076 47.5779
147 PULL 1 D 4 NONE 3.74863 13.1488 13.1488 -22.9784 -22.9784 -64.907 46.8232
148 PULL 1 B 0 NONE 3.592 13.1838 13.1838 -22.3457 -22.3457 -65.8398 46.7754
148 PULL 1 B 1 NONE 3.65535 13.1532 13.1532 -22.1029 -22.1029 -65.1724 46.4663
148 PULL 1 B 2 NONE 3.60109 13.1549 13.1549 -22.0998 -22.0998 -65.0631 45.9332
148 PULL 1 B 3 NONE 3.65204 13.1116 13.1116 -22.3117 -22.3117 -64.3617 44.2788
148 PULL 1 B 4 NONE 3.5963 13.1744 13.1744 -22.3891 -22.3891 -65.1557 44.2933
149 PULL 1 D 0 NONE 3.77306 13.0762 13.0762 -22.7081 -22.7081 -65.2082 44.7736
149 PULL 1 D 1 NONE 3.75062 13.094 13.094 -22.5457 -22.5457 -64.9986 45.3349
149 PULL 1 D 2 NONE 3.82951 13.0754 13.0754 -22.3876 -22.3876 -64.7362 45.2647
149 PULL 1 D 3 NONE 3.66863 12.9907 12.9907 -22.2709 -22.2709 -65.1369 45.4701
149 PULL 1 D 4 NONE 3.66604 13.1342 13.1342 -22.1617 -22.1617 -65.3178 45.8135
150 PULL 1 A 0 NONE 3.68677 13.0197 13.0197 -22.6492 -22.6492 -64.4936 42.9789
150 PULL 1 A 1 NONE 3.59138 13.0651 13.0651 -22.7671 -22.7671 -64.2729 41.0753
150 PULL 1 A 2 NONE 3.68726 12.9995 12.9995 -22.8714 -22.8714 -63.7046 42.1705
150 PULL 1 A 3 NONE 3.80981 13.0266 13.0266 -22.9163 -22.9163 -64.4845 42.5251
150 PULL 1 A 4 NONE 3.92035 12.9757 12.9757 -22.8006 -22.8006 -64.5135 41.8522
151 PULL 1 E 0 NONE 3.67458 13.0686 13.0686 -22.7098 -22.7098 -65.642 38.0634
151 PULL 1 E 1 NONE 3.75275 13.0421 13.0421 -22.6538 -22.6538 -66.3643 38.2173
151 PULL 1 E 2 NONE 3.66729 13.036 13.036 -22.5656 -22.5656 -65.9437 40.0335
151 PULL 1 E 3 NONE 3.68347 13.0164 13.0164 -22.5096 -22.5096 -65.1543 41.0428
151 PULL 1 E 4 NONE 3.8033 13.0334 13.0334 -22.4092 -22.4092 -65.3645 40.8288
152 PULL 1 A 0 NONE 3.44284 13.1567 13.1567 -22.7858 -22.7858 -65.4737 42.3079
152 PULL 1 A 1 NONE 3.3355 13.144 13.144 -22.8457 -22.8457 -65.4407 42.021
152 PULL 1 A 2 NONE 3.41204 13.1503 13.1503 -22.8517 -22.8517 -65.0927 41.15
152 PULL 1 A 3 NONE 3.44512 13.1205 13.1205 -22.6993 -22.6993 -65.1484 41.854
152 PULL 1 A 4 NONE 3.40363 13.0821 13.0821 -22.6532 -22.6532 -65.5762 42.2838
153 PULL 1 A 0 NONE 3.6399 13.0498 13.0498 -22.8486 -22.8486 -61.6221 43.2378
153 PULL 1 A 1 NONE 3.65345 13.1577 13.1577 -22.7384 -22.7384 -62.0766 43.3604
153 PULL 1 A 2 NONE 3.64216 13.1196 13.1196 -22.552 -22.552 -62.2755 43.3131
153 PULL 1 A 3 NONE 3.60861 13.2271 13.2271 -22.4866 -22.4866 -63.5181 42.3332
153 PULL 1 A 4 NONE 3.75172 13.0941 13.0941 -22.535 -22.535 -62.5363 43.0729
154 PULL 1 A 0 NONE 3.75827 13.0351 13.0351 -22.18 -22.18 -62.537 40.7543
154 PULL 1 A 1 NONE 3.76956 13.1009 13.1009 -22.3689 -22.3689 -63.5941 39.5502
154 PULL 1 A 2 NONE 3.69982 13.0594 13.0594 -22.526 -22.526 -64.2066 39.3377
154 PULL 1 A 3 NONE 3.88538 13.0218 13.0218 -22.5174 -22.5174 -63.0595 40.3877
154 PULL 1 A 4 NONE 4.03369 13.0467 13.0467 -22.6715 -22.6715 -62.9717 40.7465
155 PULL 1 C 0 NONE 3.70458 12.9689 12.9689 -22.187 -22.187 -62.9302 45.6083
155 PULL 1 C 1 NONE 3.79577 12.9827 12.9827 -22.2494 -22.2494 -62.6179 47.6934
155 PULL 1 C 2 NONE 3.95047 12.9558 12.9558 -22.3444 -22.3444 -63.6622 47.4103
155 PULL 1 C 3 NONE 4.0953 13.043 13.043 -22.301 -22.301 -62.8465 47.9696
155 PULL 1 C 4 NONE 3.94811 13.035 13.035 -22.4 -22.4 -63.3718 49.315
156 PULL 1 C 0 NONE 3.93796 13.1316 13.1316 -22.437 -22.437 -63.6252 45.7491
156 PULL 1 C 1 NONE 3.87621 13.0244 13.0244 -22.4146 -22.4146 -62.4065 46.6545
156 PULL 1 C 2 NONE 3.78914 12.991 12.991 -22.4343 -22.4343 -62.9944 45.8622
156 PULL 1 C 3 NONE 3.78391 13.0611 13.0611 -22.2581 -22.2581 -61.9144 46.1118
156 PULL 1 C 4 NONE 3.6793 12.9877 12.9877 -22.1901 -22.1901 -62.8646 45.0896
157 PULL 1 A 0 NONE 3.48796 13.1507 13.1507 -22.3463 -22.3463 -65.0866 52.669
157 PULL 1 A 1 NONE 3.52596 13.1085 13.1085 -22.5155 -22.5155 -64.781 53.7451
157 PULL 1 A 2 NONE 3.62028 13.124 13.124 -22.7316 -22.7316 -65.438 54.0368
157 PULL 1 A 3 NONE 3.7349 13.154 13.154 -22.511 -22.511 -65.138 52.3434
157 PULL 1 A 4 NONE 3.81498 13.0738 13.0738 -22.3821 -22.3821 -64.0812 51.2451
158 PULL 1 C 0 NONE 3.90844 12.9487 12.9487 -21.8575 -21.8575 -64.2292 47.6776
158 PULL 1 C 1 NONE 3.89532 12.8985 12.8985 -22.1568 -22.1568 -64.1565 46.302
158 PULL 1 C 2 NONE 3.86839 13.0213 13.0213 -22.2245 -22.2245 -64.5384 45.0231
158 PULL 1 C 3 NONE 3.85602 13.044 13.044 -22.3507 -22.3507 -65.0018 45.4421
158 PULL 1 C 4 NONE 3.77452 13.1132 13.1132 -22.2109 -22.2109 -64.4962 45.3196
159 PULL 1 E 0 NONE 4.05949 13.1427 13.1427 -22.7955 -22.7955 -64.0432 42.7138
159 PULL 1 E 1 NONE 4.07612 12.9533 12.9533 -22.9861 -22.9861 -63.765 42.9041
159 PULL 1 E 2 NONE 3.94552 13.069 13.069 -22.8315 -22.8315 -64.1256 44.6554
159 PULL 1 E 3 NONE 3.9994 13.0668 13.0668 -22.6732 -22.6732 -64.4994 43.6013
159 PULL 1 E 4 NONE 3.85241 12.9945 12.9945 -22.6951 -22.6951 -63.5602 43.9088
160 PULL 1 B 0 NONE 4.10321 13.1372 13.1372 -22.3117 -22.3117 -64.0498 44.5978
160 PULL 1 B 1 NONE 4.11544 13.1221 13.1221 -22.2494 -22.2494 -65.0865 46.3972
160 PULL 1 B 2 NONE 4.04626 12.9539 12.9539 -22.3135 -22.3135 -64.1432 46.6469
160 PULL 1 B 3 NONE 4.0094 13.1949 13.1949 -22.2295 -22.2295 -64.6931 46.4726
160 PULL 1 B 4 NONE 3.97059 13.0893 13.0893 -22.2726 -22.2726 -64.4655 45.4979
161 PULL 1 D 0 NONE 4.08587 13.1579 13.1579 -22.6269 -22.6269 -64.1526 45.3551
161 PULL 1 D 1 NONE 4.13895 13.1293 13.1293 -22.7869 -22.7869 -64.3417 46.4088
161 PULL 1 D 2 NONE 4.0814 13.1786 13.1786 -22.7841 -22.7841 -64.2351 45.9755
161 PULL 1 D 3 NONE 4.25535 13.0714 13.0714 -22.7245 -22.7245 -63.994 46.3211
161 PULL 1 D 4 NONE 4.24832 13.0836 13.0836 -22.6914 -22.6914 -64.0081 47.7283
162 PULL 1 B 0 NONE 3.84157 13.0107 13.0107 -22.6213 -22.6213 -64.5728 47.0841
162 PULL 1 B 1 NONE 3.82818 12.9403 12.9403 -22.5145 -22.5145 -62.6625 47.3649
162 PULL 1 B 2 NONE 3.7875 12.9603 12.9603 -22.4711 -22.4711 -63.8143 46.8734
162 PULL 1 B 3 NONE 3.86207 13.0395 13.0395 -22.4355 -22.4355 -63.9538 47.7446
162 PULL 1 B 4 NONE 3.8462 13.0441 13.0441 -22.442 -22.442 -63.8755 48.0081
163 PULL 1 E 0 NONE 3.86396 13.1701 13.1701 -22.4388 -22.4388 -64.369 47.1337
163 PULL 1 E 1 NONE 4.09067 12.9824 12.9824 -22.4031 -22.4031 -64.2084 46.9227
163 PULL 1 E 2 NONE 4.02838 12.9612 12.9612 -22.5039 -22.5039 -64.1895 45.7055
163 PULL 1 E 3 NONE 4.02717 12.922 12.922 -22.3531 -22.3531 -64.1233 46.0538
163 PULL 1 E 4 NONE 3.88012 13.0257 13.0257 -22.4563 -22.4563 -64.0957 45.2184
164 PULL 1 D 0 NONE 3.93143 13.0058 13.0058 -21.694 -21.694 -63.8971 47.3335
164 PULL 1 D 1 NONE 3.82967 13.0405 13.0405 -21.787 -21.787 -64.2318 46.8004
164 PULL 1 D 2 NONE 3.87257 13.0098 13.0098 -21.8807 -21.8807 -64.7678 47.7421
164 PULL 1 D 3 NONE 3.99243 13.0202 13.0202 -21.937 -21.937 -64.331 48.0411
164 PULL 1 D 4 NONE 3.98174 12.9666 12.9666 -21.8147 -21.8147 -64.9348 47.18
165 PULL 1 E 0 NONE 3.70337 13.1305 13.1305 -22.4066 -22.4066 -63.9753 45.5318
165 PULL 1 E 1 NONE 3.93698 13.0936 13.0936 -22.2957 -22.2957 -64.0612 46.0057
165 PULL 1 E 2 NONE 4.00368 13.0007 13.0007 -22.0028 -22.0028 -63.99 45.481
165 PULL 1 E 3 NONE 3.92657 13.0756 13.0756 -22.2694 -22.2694 -65.1387 46.1063
165 PULL 1 E 4 NONE 4.12148 12.929 12.929 -22.3935 -22.3935 -64.5964 45.731
166 PULL 1 B 0 NONE 3.96132 13.1157 13.1157 -22.3856 -22.3856 -62.4913 46.1869
166 PULL 1 B 1 NONE 3.87209 13.0689 13.0689 -22.263 -22.263 -63.3413 46.4045
166 PULL 1 B 2 NONE 3.94814 13.1304 13.1304 -22.3454 -22.3454 -63.6245 47.1569
166 PULL 1 B 3 NONE 4.0312 13.1185 13.1185 -22.4372 -22.4372 -62.8463 46.7568
166 PULL 1 B 4 NONE 4.04897 13.019 13.019 -22.3644 -22.3644 -62.6596 46.8853
167 PULL 1 A 0 NONE 3.94584 13.2678 13.2678 -22.2416 -22.2416 -65.1461 44.9091
167 PULL 1 A 1 NONE 3.96436 13.1639 13.1639 -22.4922 -22.4922 -64.883 45.7837
167 PULL 1 A 2 NONE 3.95002 13.2549 13.2549 -22.5621 -22.5621 -65.4338 45.5585
167 PULL 1 A 3 NONE 4.06426 13.2515 13.2515 -22.5562 -22.5562 -64.0871 45.2716
167 PULL 1 A 4 NONE 3.86175 13.1613 13.1613 -22.6237 -22.6237 -64.2809 45.8933
168 PULL 1 A 0 NONE 4.15818 13.0189 13.0189 -21.8946 -21.8946 -63.5647 46.3973
168 PULL 1 A 1 NONE 4.23011 13.0386 13.0386 -21.8458 -21.8458 -63.6846 48.0999
168 PULL 1 A 2 NONE 4.21818 13.0321 13.0321 -21.6931 -21.6931 -62.5328 47.96
168 PULL 1 A 3 NONE 4.28582 12.9976 12.9976 -21.836 -21.836 -62.8533 47.1987
168 PULL 1 A 4 NONE 4.36993 13.0759 13.0759 -21.9427 -21.9427 -63.655 46.0336
169 PULL 1 A 0 NONE 3.65651 13.2744 13.2744 -22.1081 -22.1081 -64.6625 43.315
169 PULL 1 A 1 NONE 3.7688 13.248 13.248 -22.2562 -22.2562 -64.4396 43.6746
169 PULL 1 A 2 NONE 3.7871 13.1952 13.1952 -22.3507 -22.3507 -64.4503 44.1554
169 PULL 1 A 3 NONE 3.5987 13.2583 13.2583 -22.4829 -22.4829 -64.499 43.863
169 PULL 1 A 4 NONE 3.66497 13.2403 13.2403 -22.5133 -22.5133 -65.0878 44.9109
170 PULL 1 B 0 NONE 3.45981 13.2421 13.2421 -22.4058 -22.4058 -64.2539 46.8138
170 PULL 1 B 1 NONE 3.54757 13.213 13.213 -22.3571 -22.3571 -64.8597 45.6692
170 PULL 1 B 2 NONE 3.60723 13.2125 13.2125 -22.3398 -22.3398 -64.6058 46.26
170 PULL 1 B 3 NONE 3.61331 13.1884 13.1884 -22.2991 -22.2991 -64.3446 46.2877
170 PULL 1 B 4 NONE 3.53395 13.2584 13.2584 -22.4984 -22.4984 -63.9943 45.091
171 PULL 1 C 0 NONE 4.30796 13.0194 13.0194 -21.4961 -21.4961 -64.2358 48.5978
171 PULL 1 C 1 NONE 4.26243 13.0221 13.0221 -21.4969 -21.4969 -63.622 49.1893
171 PULL 1 C 2 NONE 4.32243 12.9936 12.9936 -21.4325 -21.4325 -63.2287 49.0244
171 PULL 1 C 3 NONE 4.25354 13.09 13.09 -21.6112 -21.6112 -63.5393 49.3063
171 PULL 1 C 4 NONE 4.35265 13.0042 13.0042 -21.5786 -21.5786 -63.1539 48.7256
172 PULL 1 E 0 NONE 3.9283 13.425 13.425 -21.9448 -21.9448 -65.1299 50.411
172 PULL 1 E 1 NONE 4.04828 13.4043 13.4043 -21.8838 -21.8838 -64.4731 49.2842
172 PULL 1 E 2 NONE 3.96144 13.2533 13.2533 -22.0251 -22.0251 -64.55 49.3463
172 PULL 1 E 3 NONE 3.90087 13.2603 13.2603 -22.2075 -22.2075 -64.6211 49.4285
172 PULL 1 E 4 NONE 3.91018 13.3765 13.3765 -22.2863 -22.2863 -64.8003 49.5181
173 PULL 1 E 0 NONE 4.10745 13.2004 13.2004 -21.4388 -21.4388 -63.2608 45.7734
173 PULL 1 E 1 NONE 3.9875 13.2135 13.2135 -21.6328 -21.6328 -62.5957 45.4072
173 PULL 1 E 2 NONE 3.85943 13.3359 13.3359 -21.7834 -21.7834 -63.5802 44.0749
173 PULL 1 E 3 NONE 3.88246 13.2589 13.2589 -21.6991 -21.6991 -63.1527 45.1496
173 PULL 1 E 4 NONE 3.76755 13.2354 13.2354 -21.6275 -21.6275 -63.4664 44.4417
174 PULL 1 B 0 NONE 3.95333 13.2981 13.2981 -22.1793 -22.1793 -64.6125 50.6883
174 PULL 1 B 1 NONE 3.94853 13.2729 13.2729 -22.1406 -22.1406 -64.3994 50.4601
174 PULL 1 B 2 NONE 3.86265 13.3305 13.3305 -22.0244 -22.0244 -64.6147 48.1132
174 PULL 1 B 3 NONE 3.84541 13.2916 13.2916 -21.9849 -21.9849 -64.3488 47.4627
174 PULL 1 B 4 NONE 3.963 13.2918 13.2918 -22.0099 -22.0099 -65.038 49.2306
175 PULL 1 A 0 NONE 3.80079 13.2214 13.2214 -21.8282 -21.8282 -64.5708 45.1224
175 PULL 1 A 1 NONE 3.88413 13.1909 13.1909 -21.8114 -21.8114 -64.5153 45.2922
175 PULL 1 A 2 NONE 3.82438 13.2112 13.2112 -21.9549 -21.9549 -64.2592 46.2282
175 PULL 1 A 3 NONE 3.75962 13.225 13.225 -21.7302 -21.7302 -64.6507 46.1477
175 PULL 1 A 4 NONE 3.82162 13.1421 13.1421 -21.5057 -21.5057 -64.3126 45.4893
176 PULL 1 D 0 NONE 3.61415 13.3329 13.3329 -22.1114 -22.1114 -64.894 44.3525
176 PULL 1 D 1 NONE 3.57782 13.3701 13.3701 -22.1994 -22.1994 -64.4397 45.2216
176 PULL 1 D 2 NONE 3.72705 13.2212 13.2212 -22.0379 -22.0379 -64.5221 44.6425
176 PULL 1 D 3 NONE 3.57999 13.207 13.207 -22.0787 -22.0787 -65.149 44.1504
176 PULL 1 D 4 NONE 3.63815 13.2428 13.2428 -22.2082 -22.2082 -65.472 44.0272
177 PULL 1 F 0 NONE 3.6039 13.2639 13.2639 -21.7799 -21.7799 -64.6431 42.6228
177 PULL 1 F 1 NONE 3.56125 13.2197 13.2197 -21.8396 -21.8396 -64.3343 42.6664
177 PULL 1 F 2 NONE 3.52671 13.4126 13.4126 -21.9418 -21.9418 -64.8567 42.1489
177 PULL 1 F 3 NONE 3.57441 13.3717 13.3717 -21.7663 -21.7663 -65.1584 42.9478
177 PULL 1 F 4 NONE 3.65284 13.2954 13.2954 -21.7037 -21.7037 -64.7753 42.6578
178 PULL 1 E 0 NONE 3.92093 13.1802 13.1802 -21.5907 -21.5907 -64.6195 43.6542
178 PULL 1 E 1 NONE 3.90977 13.1348 13.1348 -21.419 -21.419 -64.6509 42.8543
178 PULL 1 E 2 NONE 3.94997 13.1211 13.1211 -21.3473 -21.3473 -64.8701 41.8791
178 PULL 1 E 3 NONE 3.89971 13.1587 13.1587 -21.4599 -21.4599 -65.5367 41.9991
178 PULL 1 E 4 NONE 3.84635 13.1409 13.1409 -21.3039 -21.3039 -65.0965 42.527
179 PULL 1 B 0 NONE 4.00456 13.1024 13.1024 -20.5441 -20.5441 -65.4052 44.6896
179 PULL 1 B 1 NONE 3.78812 13.0533 13.0533 -20.5412 -20.5412 -64.9344 44.6422
179 PULL 1 B 2 NONE 3.92354 13.1136 13.1136 -20.3834 -20.3834 -65.4156 46.2004
179 PULL 1 B 3 NONE 4.04925 13.0785 13.0785 -20.3332 -20.3332 -65.1752 46.7447
179 PULL 1 B 4 NONE 3.94437 13.1762 13.1762 -20.2197 -20.2197 -65.9044 46.4857
